Page,Enrollment Number,Image,Predicted Answers,Correctness,Answer Key,Total Score
13,202439013,test_2_page_024.jpg,c,❌,e,42
13,202439013,test_2_page_024.jpg,d,❌,b,42
13,202439013,test_2_page_024.jpg,c,❌,d,42
13,202439013,test_2_page_024.jpg,D,✅,d,42
13,202439013,test_2_page_024.jpg,C,✅,c,42
13,202439013,test_2_page_024.jpg,c,❌,d,42
13,202439013,test_2_page_024.jpg,D,✅,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,c,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,a,❌,e,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,C,✅,c,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,d,❌,c,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,d,❌,b,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,c,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,a,❌,b,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,a,❌,b,42
13,202439013,test_2_page_024.jpg,d,❌,e,42
13,202439013,test_2_page_024.jpg,a,❌,c,42
13,202439013,test_2_page_024.jpg,b,❌,c,42
13,202439013,test_2_page_024.jpg,c,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,a,❌,d,42
13,202439013,test_2_page_024.jpg,c,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,c,❌,a,42
13,202439013,test_2_page_024.jpg,e,❌,b,42
13,202439013,test_2_page_024.jpg,b,❌,c,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,C,✅,c,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,a,❌,b,42
13,202439013,test_2_page_024.jpg,C,✅,c,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,a,❌,d,42
13,202439013,test_2_page_024.jpg,a,❌,b,42
13,202439013,test_2_page_024.jpg,d,❌,c,42
13,202439013,test_2_page_024.jpg,d,❌,b,42
13,202439013,test_2_page_024.jpg,b,❌,a,42
13,202439013,test_2_page_024.jpg,d,❌,b,42
13,202439013,test_2_page_024.jpg,e,❌,b,42
13,202439013,test_2_page_024.jpg,a,❌,d,42
13,202439013,test_2_page_024.jpg,d,❌,b,42
13,202439013,test_2_page_024.jpg,c,❌,e,42
13,202439013,test_2_page_024.jpg,A,✅,a,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,c,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,c,❌,b,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,b,❌,a,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,A,✅,a,42
13,202439013,test_2_page_024.jpg,c,❌,d,42
13,202439013,test_2_page_024.jpg,a,❌,b,42
13,202439013,test_2_page_024.jpg,b,❌,a,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,c,❌,b,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,b,❌,a,42
13,202439013,test_2_page_024.jpg,d,❌,b,42
13,202439013,test_2_page_024.jpg,b,❌,c,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,c,❌,a,42
13,202439013,test_2_page_024.jpg,b,❌,d,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,c,❌,a,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,c,❌,b,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,D,✅,d,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,a,❌,e,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,B,✅,b,42
13,202439013,test_2_page_024.jpg,a,❌,b,42
13,202439013,test_2_page_024.jpg,a,❌,e,42
13,202439013,test_2_page_024.jpg,e,❌,d,42
13,202439013,test_2_page_024.jpg,a,❌,b,42
13,202439013,test_2_page_024.jpg,b,❌,e,42
13,202439013,test_2_page_024.jpg,d,❌,c,42
13,202439013,test_2_page_024.jpg,D,✅,d,42
13,202439013,test_2_page_024.jpg,a,❌,b,42
13,202439013,test_2_page_024.jpg,E,✅,e,42
14,202439014,test_2_page_025.jpg,c,❌,e,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,C,✅,c,33
14,202439014,test_2_page_025.jpg,C,✅,c,33
14,202439014,test_2_page_025.jpg,a,❌,e,33
14,202439014,test_2_page_025.jpg,c,❌,e,33
14,202439014,test_2_page_025.jpg,D,✅,d,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,c,❌,e,33
14,202439014,test_2_page_025.jpg,c,❌,e,33
14,202439014,test_2_page_025.jpg,c,❌,e,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,c,❌,e,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,e,33
14,202439014,test_2_page_025.jpg,C,✅,c,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,e,33
14,202439014,test_2_page_025.jpg,C,✅,c,33
14,202439014,test_2_page_025.jpg,b,❌,c,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,c,❌,b,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,c,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,d,❌,b,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,c,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,e,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,a,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,c,❌,b,33
14,202439014,test_2_page_025.jpg,a,❌,b,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,d,❌,b,33
14,202439014,test_2_page_025.jpg,a,❌,c,33
14,202439014,test_2_page_025.jpg,a,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,c,❌,b,33
14,202439014,test_2_page_025.jpg,E,✅,e,33
14,202439014,test_2_page_025.jpg,d,❌,c,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,b,33
14,202439014,test_2_page_025.jpg,c,❌,b,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,c,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,a,❌,e,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,a,❌,b,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,e,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,b,33
14,202439014,test_2_page_025.jpg,c,❌,b,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,C,✅,c,33
14,202439014,test_2_page_025.jpg,b,❌,c,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,c,❌,b,33
14,202439014,test_2_page_025.jpg,D,✅,d,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,d,33
14,202439014,test_2_page_025.jpg,e,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,a,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,a,❌,c,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,a,❌,c,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,b,❌,c,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,c,❌,b,33
14,202439014,test_2_page_025.jpg,b,❌,c,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,b,❌,a,33
14,202439014,test_2_page_025.jpg,d,❌,b,33
14,202439014,test_2_page_025.jpg,a,❌,b,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,c,❌,b,33
14,202439014,test_2_page_025.jpg,a,❌,e,33
14,202439014,test_2_page_025.jpg,b,❌,a,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,d,33
14,202439014,test_2_page_025.jpg,c,❌,b,33
14,202439014,test_2_page_025.jpg,a,❌,b,33
14,202439014,test_2_page_025.jpg,A,✅,a,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,c,❌,a,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,A,✅,a,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,c,❌,b,33
14,202439014,test_2_page_025.jpg,a,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,a,❌,b,33
14,202439014,test_2_page_025.jpg,A,✅,a,33
14,202439014,test_2_page_025.jpg,a,❌,b,33
14,202439014,test_2_page_025.jpg,b,❌,c,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,a,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,b,❌,a,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,c,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,E,✅,e,33
14,202439014,test_2_page_025.jpg,a,❌,b,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,D,✅,d,33
14,202439014,test_2_page_025.jpg,a,❌,b,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,d,❌,c,33
14,202439014,test_2_page_025.jpg,b,❌,d,33
14,202439014,test_2_page_025.jpg,B,✅,b,33
14,202439014,test_2_page_025.jpg,b,❌,e,33
14,202439014,test_2_page_025.jpg,a,❌,e,33
14,202439014,test_2_page_025.jpg,a,❌,d,33
14,202439014,test_2_page_025.jpg,b,❌,a,33
14,202439014,test_2_page_025.jpg,e,❌,,33
14,202439014,test_2_page_025.jpg,b,❌,,33
14,202439014,test_2_page_025.jpg,c,❌,,33
14,202439014,test_2_page_025.jpg,b,❌,,33
14,202439014,test_2_page_025.jpg,b,❌,,33
15,202439015,test_2_page_031.jpg,c,❌,e,35
15,202439015,test_2_page_031.jpg,D,✅,d,35
15,202439015,test_2_page_031.jpg,C,✅,c,35
15,202439015,test_2_page_031.jpg,d,❌,c,35
15,202439015,test_2_page_031.jpg,c,❌,e,35
15,202439015,test_2_page_031.jpg,c,❌,e,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,e,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,e,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,e,35
15,202439015,test_2_page_031.jpg,b,❌,c,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,b,❌,c,35
15,202439015,test_2_page_031.jpg,C,✅,c,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,c,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,a,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,D,✅,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,c,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,c,❌,b,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,a,❌,e,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,d,❌,c,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,d,❌,b,35
15,202439015,test_2_page_031.jpg,c,❌,b,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,b,❌,c,35
15,202439015,test_2_page_031.jpg,a,❌,d,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,e,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,c,35
15,202439015,test_2_page_031.jpg,c,❌,e,35
15,202439015,test_2_page_031.jpg,c,❌,e,35
15,202439015,test_2_page_031.jpg,e,❌,d,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,b,35
15,202439015,test_2_page_031.jpg,c,❌,b,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,d,❌,c,35
15,202439015,test_2_page_031.jpg,b,❌,c,35
15,202439015,test_2_page_031.jpg,D,✅,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,c,❌,b,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,d,❌,a,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,d,❌,c,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,c,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,a,❌,b,35
15,202439015,test_2_page_031.jpg,d,❌,c,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,d,❌,c,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,a,35
15,202439015,test_2_page_031.jpg,d,❌,b,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,a,❌,d,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,e,❌,a,35
15,202439015,test_2_page_031.jpg,a,❌,d,35
15,202439015,test_2_page_031.jpg,e,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,b,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,A,✅,a,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,a,35
15,202439015,test_2_page_031.jpg,a,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,b,35
15,202439015,test_2_page_031.jpg,b,❌,a,35
15,202439015,test_2_page_031.jpg,a,❌,b,35
15,202439015,test_2_page_031.jpg,c,❌,e,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,e,❌,d,35
15,202439015,test_2_page_031.jpg,a,❌,b,35
15,202439015,test_2_page_031.jpg,D,✅,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,a,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,c,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,e,❌,a,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,A,✅,a,35
15,202439015,test_2_page_031.jpg,a,❌,b,35
15,202439015,test_2_page_031.jpg,a,❌,b,35
15,202439015,test_2_page_031.jpg,a,❌,b,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,e,35
15,202439015,test_2_page_031.jpg,a,❌,e,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,a,❌,b,35
15,202439015,test_2_page_031.jpg,d,❌,e,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,b,❌,e,35
15,202439015,test_2_page_031.jpg,b,❌,c,35
15,202439015,test_2_page_031.jpg,b,❌,d,35
15,202439015,test_2_page_031.jpg,B,✅,b,35
15,202439015,test_2_page_031.jpg,a,❌,e,35
15,202439015,test_2_page_031.jpg,a,❌,e,35
15,202439015,test_2_page_031.jpg,c,❌,d,35
15,202439015,test_2_page_031.jpg,c,❌,a,35
15,202439015,test_2_page_031.jpg,b,❌,,35
16,202439001,test_2_page_019.jpg,E,✅,e,29
16,202439001,test_2_page_019.jpg,c,❌,d,29
16,202439001,test_2_page_019.jpg,C,✅,c,29
16,202439001,test_2_page_019.jpg,d,❌,c,29
16,202439001,test_2_page_019.jpg,d,❌,e,29
16,202439001,test_2_page_019.jpg,E,✅,e,29
16,202439001,test_2_page_019.jpg,c,❌,d,29
16,202439001,test_2_page_019.jpg,e,❌,d,29
16,202439001,test_2_page_019.jpg,e,❌,d,29
16,202439001,test_2_page_019.jpg,c,❌,e,29
16,202439001,test_2_page_019.jpg,c,❌,e,29
16,202439001,test_2_page_019.jpg,c,❌,e,29
16,202439001,test_2_page_019.jpg,c,❌,d,29
16,202439001,test_2_page_019.jpg,c,❌,e,29
16,202439001,test_2_page_019.jpg,a,❌,d,29
16,202439001,test_2_page_019.jpg,E,✅,e,29
16,202439001,test_2_page_019.jpg,e,❌,c,29
16,202439001,test_2_page_019.jpg,c,❌,d,29
16,202439001,test_2_page_019.jpg,E,✅,e,29
16,202439001,test_2_page_019.jpg,C,✅,c,29
16,202439001,test_2_page_019.jpg,d,❌,c,29
16,202439001,test_2_page_019.jpg,D,✅,d,29
16,202439001,test_2_page_019.jpg,b,❌,e,29
16,202439001,test_2_page_019.jpg,d,❌,b,29
16,202439001,test_2_page_019.jpg,D,✅,d,29
16,202439001,test_2_page_019.jpg,b,❌,d,29
16,202439001,test_2_page_019.jpg,d,❌,c,29
16,202439001,test_2_page_019.jpg,c,❌,d,29
16,202439001,test_2_page_019.jpg,c,❌,d,29
16,202439001,test_2_page_019.jpg,b,❌,d,29
16,202439001,test_2_page_019.jpg,c,❌,e,29
16,202439001,test_2_page_019.jpg,b,❌,d,29
16,202439001,test_2_page_019.jpg,b,❌,d,29
16,202439001,test_2_page_019.jpg,a,❌,b,29
16,202439001,test_2_page_019.jpg,D,✅,d,29
16,202439001,test_2_page_019.jpg,C,✅,c,29
16,202439001,test_2_page_019.jpg,b,❌,e,29
16,202439001,test_2_page_019.jpg,b,❌,d,29
16,202439001,test_2_page_019.jpg,b,❌,e,29
16,202439001,test_2_page_019.jpg,B,✅,b,29
16,202439001,test_2_page_019.jpg,b,❌,d,29
16,202439001,test_2_page_019.jpg,c,❌,e,29
16,202439001,test_2_page_019.jpg,c,❌,b,29
16,202439001,test_2_page_019.jpg,B,✅,b,29
16,202439001,test_2_page_019.jpg,b,❌,e,29
16,202439001,test_2_page_019.jpg,B,✅,b,29
16,202439001,test_2_page_019.jpg,C,✅,c,29
16,202439001,test_2_page_019.jpg,b,❌,d,29
16,202439001,test_2_page_019.jpg,c,❌,d,29
16,202439001,test_2_page_019.jpg,d,❌,b,29
16,202439001,test_2_page_019.jpg,c,❌,b,29
16,202439001,test_2_page_019.jpg,a,❌,e,29
16,202439001,test_2_page_019.jpg,C,✅,c,29
16,202439001,test_2_page_019.jpg,c,❌,d,29
16,202439001,test_2_page_019.jpg,B,✅,b,29
16,202439001,test_2_page_019.jpg,c,❌,b,29
16,202439001,test_2_page_019.jpg,b,❌,d,29
16,202439001,test_2_page_019.jpg,a,❌,c,29
16,202439001,test_2_page_019.jpg,c,❌,e,29
16,202439001,test_2_page_019.jpg,a,❌,e,29
